fixed_acidity,volatile_acidity,total_sulfur_dioxide,alcohol,quality,color
7.3,0.24,178.0,9.7,5,white
7.2,0.24,185.0,9.6,5,white
7.6,0.15,112.0,10.0,5,white
7.7,0.3,213.0,9.2,5,white
7.6,0.33,197.0,9.1,5,white
6.8,0.24,142.0,8.7,5,white
6.8,0.24,142.0,8.7,5,white
6.8,0.35,161.0,9.5,5,white
7.9,0.26,212.0,9.5,6,white
7.5,0.29,166.0,8.9,6,white
7.5,0.29,166.0,8.9,6,white
7.2,0.31,89.0,9.9,6,white
6.7,0.44,104.0,12.6,7,white
10.0,0.23,166.0,9.7,6,white
7.4,0.21,118.0,10.4,5,white
8.8,0.23,183.0,9.1,6,white
7.8,0.34,106.0,10.4,5,white
7.9,0.26,212.0,9.5,6,white
7.5,0.29,166.0,8.9,6,white
6.0,0.28,120.0,10.6,5,white
7.9,0.37,158.0,12.0,7,white
7.2,0.36,98.0,12.5,7,white
7.6,0.13,126.0,9.6,5,white
6.6,0.25,180.0,9.2,5,white
7.1,0.18,71.0,9.9,6,white
7.9,0.3,112.0,11.7,6,white
8.3,0.23,153.0,9.6,6,white
6.8,0.43,135.0,12.0,6,white
7.2,0.36,98.0,12.5,7,white
6.6,0.25,180.0,9.2,5,white
7.1,0.18,71.0,9.9,6,white
6.6,0.35,177.0,8.9,6,white
7.3,0.22,189.0,9.0,6,white
8.1,0.26,158.0,10.2,7,white
7.6,0.13,126.0,9.6,5,white
7.0,0.12,127.0,9.4,5,white
8.2,0.37,59.0,10.4,5,white
7.6,0.26,106.0,10.4,4,white
6.3,0.2,97.0,10.0,6,white
6.3,0.22,96.0,10.0,6,white
7.1,0.25,169.0,10.5,5,white
7.0,0.27,193.0,11.4,6,white
8.8,0.34,172.0,10.2,5,white
9.2,0.27,228.0,10.4,6,white
7.1,0.49,307.5,11.0,3,white
9.2,0.71,93.0,10.1,6,white
7.2,0.47,182.0,9.2,5,white
6.8,0.28,87.0,10.3,6,white
8.8,0.34,172.0,10.2,5,white
9.2,0.27,228.0,10.4,6,white
7.3,0.13,172.0,11.1,7,white
7.2,0.16,84.0,9.9,5,white
6.8,0.31,143.0,9.0,5,white
8.3,0.36,256.0,8.6,5,white
6.8,0.31,143.0,9.0,5,white
8.3,0.36,256.0,8.6,5,white
6.3,0.25,195.0,9.5,5,white
6.0,0.45,197.0,9.0,5,white
8.1,0.26,152.0,10.0,6,white
6.4,0.22,158.0,9.0,6,white
5.7,0.45,197.0,9.0,5,white
7.2,0.19,135.0,10.2,7,white
6.7,0.31,160.0,9.6,5,white
8.0,0.25,219.0,9.7,5,white
9.9,1.005,185.0,10.2,4,white
8.1,0.31,142.0,13.0,7,white
8.1,0.24,172.0,10.8,6,white
8.0,0.25,219.0,9.7,5,white
6.4,0.29,169.0,9.0,5,white
7.2,0.15,63.0,9.9,5,white
7.0,0.12,89.0,9.2,6,white
7.4,0.32,238.0,8.7,6,white
8.5,0.17,91.0,10.1,5,white
8.5,0.17,91.0,10.1,5,white
9.5,0.21,123.0,9.5,5,white
8.2,0.21,99.0,9.9,5,white
7.4,0.32,238.0,8.7,6,white
6.8,0.31,173.0,9.0,5,white
6.8,0.27,163.0,8.6,6,white
7.4,0.21,114.0,10.5,6,white
8.0,0.23,186.0,9.5,7,white
7.6,0.2,142.0,10.1,6,white
6.3,0.41,164.0,11.7,7,white
8.3,0.49,116.0,10.7,6,white
6.3,0.41,164.0,11.7,7,white
7.6,0.2,133.0,9.2,5,white
7.5,0.26,139.0,8.8,5,white
7.5,0.26,139.0,8.8,5,white
6.8,0.27,197.0,9.5,6,white
6.8,0.28,208.0,10.2,5,white
8.4,0.2,143.0,9.1,6,white
7.9,0.33,103.0,10.5,6,white
7.5,0.38,184.0,9.0,6,white
7.6,0.2,212.5,8.9,8,white
7.6,0.2,212.5,8.9,8,white
7.6,0.2,212.5,8.9,8,white
7.6,0.2,212.5,8.9,8,white
7.6,0.2,212.5,8.9,8,white
8.1,0.19,181.0,9.1,6,white
7.6,0.16,151.0,10.1,6,white
8.1,0.22,176.0,10.0,5,white
8.0,0.22,201.0,9.5,6,white
7.1,0.33,102.0,12.3,7,white
6.4,0.43,110.0,9.1,4,white
7.6,0.2,212.5,8.9,8,white
7.0,0.12,103.0,9.6,5,white
7.4,0.3,180.0,11.6,6,white
7.0,0.28,168.0,8.8,6,white
8.4,0.2,170.0,8.9,6,white
7.0,0.28,168.0,8.8,6,white
8.4,0.2,170.0,8.9,6,white
8.4,0.2,170.0,8.9,6,white
7.3,0.18,197.0,9.0,6,white
6.8,0.31,145.0,10.0,5,white
6.7,0.31,147.0,10.0,5,white
7.6,0.17,154.0,11.1,6,white
7.4,0.3,180.0,11.6,6,white
7.4,0.26,178.0,10.6,6,white
7.0,0.28,168.0,8.8,6,white
8.4,0.2,170.0,8.9,6,white
5.6,0.18,84.0,10.1,6,white
7.2,0.15,159.0,10.0,5,white
8.0,0.4,98.0,12.2,7,white
7.0,0.25,95.0,11.0,6,white
7.2,0.15,159.0,10.0,5,white
6.8,0.18,160.0,11.1,5,white
6.6,0.32,133.0,10.4,6,white
9.0,0.55,71.0,11.8,5,white
6.9,0.19,84.0,10.8,6,white
6.3,0.41,110.0,12.5,7,white
9.0,0.55,71.0,11.8,5,white
7.0,0.2,136.0,11.6,7,white
6.6,0.32,133.0,10.4,6,white
7.7,0.26,163.0,11.5,6,white
6.3,0.21,142.0,10.1,6,white
7.6,0.34,215.0,9.2,6,white
6.3,0.21,142.0,10.1,6,white
8.0,0.43,190.0,9.2,5,white
7.5,0.3,149.0,8.9,5,white
6.4,0.26,60.0,10.1,5,white
6.9,0.32,180.0,8.9,5,white
8.9,0.21,150.0,9.7,6,white
7.6,0.34,215.0,9.2,6,white
9.5,0.42,145.0,11.0,6,white
7.6,0.29,160.0,10.7,5,white
6.5,0.25,101.0,10.8,6,white
7.2,0.23,183.0,9.8,5,white
7.9,0.35,124.0,11.0,5,white
8.8,0.2,72.0,10.4,5,white
5.7,0.27,155.0,10.2,6,white
7.6,0.29,160.0,10.7,5,white
5.5,0.14,104.0,9.0,5,white
8.7,0.24,71.0,10.6,5,white
6.7,0.3,212.0,9.5,6,white
5.5,0.14,104.0,9.0,5,white
5.6,0.13,104.0,9.2,6,white
7.4,0.18,107.0,11.0,6,white
5.7,0.385,115.0,9.9,6,white
8.7,0.24,71.0,10.6,5,white
8.3,0.33,126.0,9.3,5,white
6.8,0.34,156.0,9.6,5,white
6.8,0.33,155.0,9.5,5,white
6.3,0.28,172.0,9.7,7,white
11.8,0.23,123.0,9.7,3,white
6.8,0.21,146.0,8.7,5,white
6.8,0.21,146.0,8.7,5,white
8.6,0.485,101.0,12.4,5,white
8.6,0.485,101.0,12.4,5,white
7.3,0.29,155.0,10.6,6,white
6.8,0.21,146.0,8.7,5,white
6.7,0.31,151.0,12.0,7,white
7.3,0.29,227.0,9.0,5,white
5.7,0.46,169.0,8.8,5,white
6.8,0.28,223.0,9.5,5,white
6.7,0.23,96.0,10.8,6,white
6.9,0.17,132.0,11.4,5,white
7.6,0.18,123.0,10.3,5,white
6.6,0.22,180.0,9.5,6,white
7.8,0.27,127.0,9.9,5,white
7.7,0.28,142.0,10.2,5,white
7.6,0.29,146.0,10.2,5,white
5.7,0.32,104.0,11.0,6,white
7.1,0.33,126.0,12.1,7,white
7.3,0.34,173.0,9.1,6,white
6.5,0.19,140.0,9.5,6,white
6.6,0.23,164.0,9.5,5,white
6.6,0.27,189.0,9.8,5,white
6.6,0.22,180.0,9.5,6,white
7.6,0.18,123.0,10.3,5,white
6.8,0.36,124.0,9.6,5,white
7.0,0.22,198.0,10.2,6,white
5.9,0.17,119.0,10.5,6,white
7.4,0.45,117.0,10.4,4,white
6.8,0.36,124.0,9.6,5,white
7.5,0.42,95.0,10.7,5,white
7.5,0.33,119.0,10.5,6,white
9.4,0.3,111.0,10.6,5,white
7.9,0.17,150.0,9.6,6,white
7.9,0.17,150.0,9.6,6,white
8.2,0.17,101.0,9.5,5,white
8.3,0.17,153.0,9.4,6,white
8.7,0.15,130.0,9.8,6,white
7.9,0.17,150.0,9.6,6,white
7.2,0.25,172.0,9.2,5,white
7.2,0.24,176.0,9.5,5,white
5.3,0.76,93.0,9.2,5,white
6.6,0.22,136.0,9.4,5,white
6.6,0.22,136.0,9.4,5,white
8.4,0.28,146.0,9.3,5,white
6.8,0.32,129.0,9.1,5,white
6.7,0.24,145.0,9.5,5,white
7.4,0.18,163.0,9.1,6,white
6.0,0.16,153.0,10.6,5,white
6.7,0.24,145.0,9.5,5,white
6.8,0.28,85.0,12.4,6,white
6.2,0.34,237.0,8.7,5,white
6.0,0.27,128.0,8.8,5,white
6.0,0.16,153.0,10.6,5,white
6.8,0.32,129.0,9.1,5,white
8.5,0.24,234.0,9.0,5,white
8.1,0.24,141.0,10.3,6,white
7.4,0.18,163.0,9.1,6,white
7.7,0.23,186.0,9.5,6,white
6.5,0.22,138.0,8.8,5,white
6.5,0.22,138.0,8.8,5,white
6.5,0.22,138.0,8.8,5,white
5.7,0.33,93.0,9.9,5,white
7.7,0.23,186.0,9.5,6,white
6.5,0.22,138.0,8.8,5,white
6.8,0.2,68.0,11.7,4,white
7.7,0.26,117.0,10.8,5,white
6.4,0.2,126.0,12.0,6,white
8.0,0.16,122.0,10.3,4,white
6.8,0.25,154.0,9.0,5,white
7.7,0.39,109.0,12.2,7,white
6.9,0.26,173.0,9.9,5,white
6.8,0.25,154.0,9.0,5,white
7.7,0.39,109.0,12.2,7,white
6.0,0.28,163.0,10.1,5,white
6.5,0.43,174.0,9.3,5,white
9.1,0.33,344.0,9.5,5,white
5.9,0.5,146.0,9.2,6,white
6.8,0.28,115.0,11.7,5,white
7.0,0.35,144.0,11.0,5,white
7.1,0.22,158.0,9.6,6,white
7.1,0.22,158.0,9.6,6,white
8.3,0.24,162.0,11.9,6,white
6.8,0.26,118.0,10.8,6,white
7.2,0.16,224.0,10.1,5,white
7.9,0.18,132.0,10.9,6,white
7.2,0.16,224.0,10.1,5,white
5.5,0.24,102.0,10.4,5,white
7.1,0.33,105.0,9.2,5,white
7.7,0.28,117.0,9.6,5,white
7.7,0.28,117.0,9.6,5,white
7.5,0.26,179.0,9.0,5,white
6.5,0.14,89.0,11.5,7,white
8.2,0.21,145.0,10.2,6,white
7.2,0.2,165.0,9.9,6,white
7.2,0.115,105.0,9.6,6,white
6.4,0.29,142.0,10.6,5,white
7.1,0.33,105.0,9.2,5,white
6.8,0.24,99.0,11.8,6,white
7.0,0.24,102.0,12.2,6,white
7.7,0.28,117.0,9.6,5,white
7.0,0.22,76.0,10.6,6,white
7.5,0.18,91.0,10.3,6,white
9.8,0.93,187.0,10.2,4,white
7.8,0.29,181.0,10.7,5,white
7.9,0.28,76.0,11.7,4,white
8.5,0.25,92.0,12.0,6,white
7.4,0.18,105.0,10.6,6,white
6.3,0.24,61.0,12.2,4,white
6.0,0.33,124.0,11.0,6,white
6.8,0.37,79.0,12.4,7,white
9.9,0.49,115.0,9.4,6,white
8.5,0.25,92.0,12.0,6,white
8.4,0.22,130.0,11.6,5,white
7.0,0.35,162.0,9.4,5,white
7.0,0.35,162.0,9.4,5,white
7.4,0.19,229.0,9.1,7,white
7.4,0.19,229.0,9.1,7,white
7.4,0.19,229.0,9.1,7,white
7.4,0.19,229.0,9.1,7,white
7.4,0.19,229.0,9.1,7,white
6.9,0.32,117.0,9.2,5,white
7.6,0.32,163.0,9.2,5,white
7.4,0.19,229.0,9.1,7,white
7.4,0.19,212.0,9.1,7,white
6.9,0.32,117.0,9.2,5,white
6.0,0.34,126.0,9.0,7,white
7.6,0.32,163.0,9.2,5,white
7.7,0.24,106.0,10.8,6,white
8.0,0.36,146.0,9.5,6,white
7.4,0.29,114.0,11.0,6,white
6.6,0.32,146.0,10.0,5,white
6.3,0.3,141.0,9.5,5,white
6.4,0.33,109.0,10.1,6,white
7.5,0.18,94.0,9.5,7,white
6.5,0.39,74.0,9.5,5,white
6.8,0.25,137.0,9.5,5,white
6.4,0.18,90.0,9.4,6,white
7.1,0.18,125.0,9.4,6,white
7.6,0.27,110.0,12.7,6,white
9.2,0.23,145.0,9.7,5,white
7.9,0.28,153.0,9.7,6,white
7.1,0.18,125.0,9.4,6,white
6.4,0.18,90.0,9.4,6,white
6.8,0.25,137.0,9.5,5,white
7.0,0.22,71.0,11.7,6,white
7.3,0.18,101.0,11.7,6,white
7.1,0.26,187.0,9.7,5,white
6.6,0.25,231.0,9.5,6,white
6.4,0.24,157.0,9.1,5,white
6.0,0.28,147.0,10.3,6,white
7.1,0.26,187.0,9.7,5,white
7.8,0.24,167.0,9.9,5,white
7.6,0.27,175.0,9.9,5,white
7.7,0.39,178.0,10.2,5,white
8.9,0.24,132.0,12.1,6,white
6.6,0.23,138.0,11.3,7,white
7.1,0.26,128.0,11.4,5,white
7.0,0.32,125.0,12.2,6,white
7.4,0.24,150.0,9.9,7,white
6.9,0.21,136.0,10.3,6,white
7.0,0.32,125.0,12.2,6,white
7.4,0.17,107.0,10.4,6,white
7.1,0.26,128.0,11.4,5,white
8.5,0.28,161.0,9.9,6,white
7.8,0.3,96.0,10.0,5,white
8.1,0.25,129.0,11.5,6,white
7.7,0.28,163.0,10.5,6,white
6.5,0.24,134.0,12.5,7,white
7.0,0.22,120.0,10.5,6,white
8.5,0.28,161.0,9.9,6,white
8.0,0.45,157.0,11.4,7,white
6.9,0.23,169.0,9.8,6,white
8.0,0.45,157.0,11.4,7,white
7.6,0.23,166.0,9.2,4,white
7.7,0.28,177.0,8.9,5,white
7.7,0.27,179.0,8.9,5,white
7.1,0.2,124.0,9.5,7,white
6.9,0.25,150.0,11.5,6,white
7.1,0.2,124.0,9.5,7,white
6.9,0.25,150.0,11.5,6,white
8.4,0.2,89.0,9.5,6,white
6.5,0.39,164.0,9.7,5,white
7.2,0.23,90.0,9.7,5,white
6.9,0.44,147.0,9.5,6,white
7.1,0.28,184.0,9.4,5,white
6.4,0.34,162.0,9.0,4,white
6.1,0.15,151.0,10.6,6,white
6.9,0.44,147.0,9.5,6,white
7.2,0.29,180.0,9.1,5,white
7.1,0.28,184.0,9.4,5,white
6.1,0.23,169.0,8.8,5,white
6.7,0.23,171.0,10.4,5,white
7.0,0.36,228.0,8.9,5,white
7.5,0.31,141.0,10.6,7,white
6.4,0.34,162.0,9.0,4,white
6.1,0.15,151.0,10.6,6,white
7.4,0.2,100.0,10.6,6,white
6.3,0.27,186.0,9.0,5,white
9.2,0.34,235.0,8.8,6,white
7.4,0.18,101.0,10.5,7,white
7.2,0.29,174.0,9.5,5,white
6.3,0.27,186.0,9.0,5,white
6.2,0.26,172.0,10.4,6,white
7.3,0.21,133.0,10.0,6,white
7.1,0.14,128.0,10.4,5,white
7.2,0.39,132.0,9.0,6,white
7.6,0.48,205.0,9.3,5,white
7.2,0.39,132.0,9.0,6,white
7.6,0.48,205.0,9.3,5,white
6.5,0.36,134.0,9.0,6,white
8.5,0.25,61.0,11.5,6,white
6.9,0.3,159.0,9.0,5,white
6.6,0.19,154.0,10.4,6,white
6.9,0.3,159.0,9.0,5,white
9.4,0.42,167.0,10.6,5,white
6.6,0.19,154.0,10.4,6,white
6.3,0.2,152.0,8.5,6,white
8.5,0.19,169.0,9.3,6,white
7.3,0.19,107.0,10.5,7,white
6.7,0.25,156.0,9.9,6,white
6.2,0.25,108.0,10.4,6,white
6.1,0.46,94.0,10.1,5,white
7.3,0.19,107.0,10.5,7,white
7.5,0.29,178.0,9.2,4,white
6.7,0.31,200.0,9.4,6,white
7.4,0.14,91.0,10.6,6,white
6.7,0.31,200.0,9.4,6,white
7.1,0.4,149.0,8.7,5,white
6.4,0.16,77.0,10.2,6,white
6.3,0.16,66.0,10.3,6,white
7.4,0.33,210.0,9.5,5,white
7.4,0.33,210.0,9.5,5,white
7.4,0.33,210.0,9.5,5,white
7.4,0.33,210.0,9.5,5,white
6.6,0.41,144.0,9.4,5,white
6.7,0.43,145.0,9.4,5,white
7.4,0.33,210.0,9.5,5,white
7.3,0.4,97.0,12.6,7,white
7.4,0.18,106.0,10.5,7,white
8.6,0.17,150.0,10.8,6,white
6.5,0.32,208.0,9.9,6,white
7.3,0.4,97.0,12.6,7,white
7.0,0.32,115.0,12.2,7,white
7.5,0.42,150.0,10.0,6,white
6.9,0.28,168.0,10.6,7,white
6.5,0.29,202.0,9.5,6,white
6.3,0.41,109.0,12.8,8,white
7.0,0.32,115.0,12.2,7,white
7.3,0.3,125.0,12.6,7,white
6.6,0.22,125.0,9.4,5,white
6.0,0.26,194.0,9.0,5,white
6.9,0.44,126.0,9.1,5,white
7.5,0.42,168.0,9.4,6,white
7.0,0.36,143.0,12.2,7,white
5.6,0.295,134.0,10.0,5,white
6.8,0.21,159.0,9.2,5,white
9.4,0.28,139.0,9.3,5,white
8.1,0.28,126.0,9.8,6,white
6.8,0.21,159.0,9.2,5,white
7.0,0.22,132.0,12.0,7,white
9.4,0.28,139.0,9.3,5,white
6.8,0.32,80.0,12.6,7,white
7.0,0.19,127.0,12.2,6,white
7.7,0.42,144.0,11.0,6,white
7.4,0.2,116.0,12.0,7,white
7.5,0.24,153.0,8.8,5,white
7.5,0.26,164.0,8.9,4,white
6.6,0.4,84.0,12.7,7,white
8.0,0.2,130.0,11.8,6,white
4.6,0.445,178.0,10.2,5,white
6.1,0.41,121.0,9.9,6,white
7.6,0.2,148.0,11.1,6,white
6.9,0.3,190.0,9.4,5,white
7.0,0.35,119.0,9.7,6,white
6.9,0.35,111.0,9.7,5,white
7.0,0.35,119.0,9.7,6,white
6.9,0.35,111.0,9.7,5,white
7.6,0.3,175.0,9.8,5,white
7.5,0.38,209.0,9.3,6,white
7.5,0.3,161.0,10.5,5,white
6.3,0.4,209.0,9.3,6,white
6.8,0.37,106.0,12.6,8,white
7.5,0.23,212.0,8.9,5,white
8.3,0.27,118.0,10.3,5,white
6.8,0.26,198.0,10.6,5,white
6.5,0.28,180.0,9.0,4,white
7.2,0.34,167.0,9.7,5,white
7.0,0.23,90.0,9.5,6,white
7.7,0.29,156.0,10.3,6,white
7.2,0.34,167.0,9.7,5,white
7.7,0.4,95.0,12.3,8,white
6.7,0.17,149.0,10.5,5,white
7.0,0.23,90.0,9.5,6,white
8.1,0.24,211.0,10.0,6,white
7.7,0.28,179.0,8.8,4,white
7.5,0.23,98.0,10.9,6,white
8.3,0.26,141.0,12.2,6,white
7.9,0.46,184.0,9.5,5,white
7.9,0.31,212.0,10.0,5,white
7.9,0.25,202.0,9.6,6,white
6.1,0.28,126.0,8.7,6,white
7.0,0.18,89.0,10.7,7,white
6.5,0.21,66.0,11.1,6,white
7.6,0.48,130.0,12.5,7,white
7.1,0.34,130.0,10.4,6,white
8.9,0.21,93.0,11.5,5,white
7.4,0.32,221.0,9.4,5,white
6.0,0.495,129.0,9.3,5,white
8.1,0.25,121.0,10.1,6,white
8.2,0.25,102.0,9.7,5,white
6.5,0.18,144.0,10.5,6,white
6.7,0.24,182.0,9.7,5,white
6.6,0.32,204.0,9.2,5,white
7.6,0.32,138.0,9.8,5,white
7.4,0.33,227.0,9.0,5,white
7.2,0.3,188.0,9.1,6,white
7.4,0.34,169.0,10.4,6,white
6.1,0.16,144.0,10.7,6,white
6.3,0.1,107.0,10.5,7,white
6.2,0.45,202.0,9.2,5,white
6.0,0.33,85.0,11.5,4,white
7.6,0.48,57.0,10.4,3,white
7.2,0.2,188.0,12.0,6,white
7.0,0.32,150.0,12.2,6,white
7.2,0.2,188.0,12.0,6,white
7.0,0.22,90.0,9.8,6,white
9.4,0.23,282.0,9.3,5,white
6.4,0.27,191.0,9.6,4,white
6.4,0.27,196.0,9.5,4,white
7.0,0.23,144.0,10.2,6,white
6.9,0.15,107.0,10.4,8,white
6.7,0.26,74.0,11.0,6,white
6.9,0.15,107.0,10.4,8,white
7.6,0.2,160.0,8.7,5,white
6.9,0.3,189.0,9.9,4,white
6.9,0.3,186.0,9.9,4,white
7.6,0.21,106.0,11.3,4,white
6.8,0.46,83.0,12.0,8,white
7.0,0.28,130.0,10.7,8,white
6.5,0.24,156.0,10.1,6,white
6.4,0.17,135.0,9.6,7,white
6.4,0.17,136.0,9.6,6,white
6.3,0.695,252.0,8.7,5,white
7.0,0.27,199.0,10.3,5,white
8.4,0.3,218.0,9.1,5,white
6.5,0.19,101.0,11.8,6,white
8.0,0.36,93.0,11.9,6,white
6.1,0.16,77.0,10.3,6,white
9.2,0.19,104.0,10.0,4,white
9.2,0.16,107.0,10.2,4,white
8.0,0.26,202.0,10.0,6,white
8.8,0.33,125.0,12.7,6,white
9.8,0.16,130.0,9.6,5,white
6.6,0.23,188.0,9.5,5,white
7.9,0.44,100.0,12.7,6,white
7.6,0.31,109.0,11.0,6,white
7.5,0.705,214.0,9.1,5,white
7.1,0.21,111.0,10.2,4,white
7.0,0.16,220.0,10.1,6,white
8.0,0.27,208.0,9.2,6,white
6.3,0.38,212.0,9.4,4,white
7.1,0.21,111.0,10.2,4,white
6.2,0.38,195.0,9.2,4,white
8.2,0.24,106.0,10.0,5,white
7.0,0.16,220.0,10.1,6,white
7.3,0.815,204.0,9.0,5,white
6.3,0.41,98.0,9.5,5,white
6.1,0.36,207.0,9.1,5,white
8.1,0.4,118.0,13.3,7,white
6.8,0.26,198.0,9.5,5,white
6.2,0.44,210.0,9.2,5,white
7.2,0.24,117.0,10.1,6,white
6.2,0.44,210.0,9.2,5,white
7.2,0.24,117.0,10.1,6,white
7.3,0.22,172.0,11.2,6,white
8.1,0.34,230.0,9.8,6,white
7.3,0.22,172.0,11.2,6,white
8.1,0.34,230.0,9.8,6,white
6.4,0.28,195.0,9.4,5,white
6.3,0.29,177.0,9.0,5,white
6.4,0.27,198.0,9.4,5,white
7.4,0.35,229.0,8.9,6,white
8.3,0.28,253.0,9.1,6,white
6.4,0.35,148.0,9.8,4,white
6.9,0.43,183.0,9.4,5,white
8.0,0.26,150.0,10.0,6,white
6.9,0.43,183.0,9.4,5,white
7.3,0.27,130.0,9.9,6,white
6.8,0.46,159.0,10.0,5,white
7.2,0.2,168.0,11.5,6,white
7.6,0.285,201.0,9.2,5,white
6.6,0.32,219.5,10.0,5,white
7.6,0.285,201.0,9.2,5,white
6.6,0.34,210.0,10.0,5,white
6.6,0.32,210.0,10.0,5,white
6.5,0.27,133.0,9.8,6,white
6.6,0.26,114.0,10.5,6,white
6.7,0.27,181.0,10.6,6,white
6.6,0.56,157.0,9.4,5,white
6.6,0.56,157.0,9.4,5,white
7.3,0.19,136.0,11.0,7,white
6.3,0.2,141.0,10.8,6,white
7.1,0.29,201.0,9.0,5,white
7.8,0.32,194.0,9.6,6,white
8.1,0.33,156.0,10.6,6,white
8.1,0.33,156.0,10.6,6,white
7.8,0.32,194.0,9.6,6,white
6.6,0.33,147.0,9.2,5,white
6.6,0.33,147.0,9.2,5,white
8.2,0.26,71.0,9.5,5,white
8.3,0.25,72.0,9.5,5,white
7.0,0.26,184.0,10.3,7,white
6.0,0.26,124.0,8.8,5,white
7.5,0.28,161.0,8.7,5,white
7.5,0.27,159.0,8.7,5,white
7.0,0.28,128.0,10.2,6,white
5.2,0.16,77.0,10.1,6,white
6.8,0.34,118.0,9.5,5,white
7.6,0.25,176.0,9.5,5,white
5.6,0.35,174.0,11.6,7,white
8.8,0.24,97.0,10.7,6,white
6.0,0.29,142.0,10.1,6,white
6.1,0.27,83.0,11.1,7,white
7.4,0.56,117.0,9.8,5,white
6.8,0.29,148.0,9.0,6,white
6.1,0.27,83.0,11.1,7,white
6.3,0.27,215.0,9.5,6,white
6.6,0.24,143.0,9.4,6,white
6.8,0.32,113.0,10.2,5,white
6.4,0.37,216.5,9.8,6,white
6.2,0.26,201.0,9.5,6,white
6.3,0.27,215.0,9.5,6,white
6.4,0.3,191.0,9.0,5,white
8.0,0.28,204.0,10.1,6,white
6.7,0.24,122.0,8.8,5,white
7.9,0.27,122.0,11.9,6,white
7.9,0.27,122.0,11.9,6,white
6.1,0.28,174.0,9.3,6,white
7.7,0.39,110.0,10.0,6,white
6.0,0.2,201.0,9.5,5,white
6.1,0.28,174.0,9.3,6,white
7.6,0.31,139.0,9.7,4,white
7.6,0.31,139.0,9.7,4,white
6.3,0.18,155.0,10.2,5,white
8.6,0.23,96.0,10.8,5,white
6.8,0.21,133.0,8.8,5,white
6.8,0.21,133.0,8.8,5,white
6.9,0.26,175.0,11.4,6,white
6.8,0.21,133.0,8.8,5,white
6.4,0.31,191.0,9.8,5,white
8.6,0.34,119.0,9.4,4,white
8.6,0.34,119.0,9.4,4,white
8.5,0.3,174.0,9.4,6,white
7.4,0.4,194.0,9.4,6,white
6.6,0.32,212.0,9.7,6,white
7.1,0.34,140.0,12.3,7,white
6.6,0.26,178.0,9.8,6,white
8.0,0.27,134.0,9.0,5,white
6.2,0.28,203.0,9.2,6,white
6.2,0.3,215.0,9.4,6,white
5.6,0.175,67.0,9.9,6,white
6.9,0.34,145.0,9.8,5,white
6.9,0.34,148.0,12.3,7,white
7.1,0.12,37.0,11.9,7,white
7.1,0.32,170.0,10.2,6,white
7.3,0.51,224.0,9.5,6,white
7.1,0.12,37.0,11.9,7,white
6.3,0.24,216.0,9.2,5,white
7.5,0.41,174.0,9.7,5,white
6.5,0.18,138.0,11.5,7,white
7.3,0.17,162.0,10.4,8,white
8.2,0.2,174.0,11.6,5,white
7.5,0.41,174.0,9.7,5,white
7.3,0.17,162.0,10.4,8,white
6.5,0.18,138.0,11.5,7,white
7.3,0.16,108.0,10.2,6,white
6.4,0.16,109.0,9.8,6,white
6.6,0.42,158.0,9.0,5,white
5.8,0.3,163.0,10.5,6,white
6.7,0.54,178.0,9.4,4,white
6.7,0.54,178.0,9.4,4,white
6.4,0.22,149.0,10.8,5,white
6.8,0.23,95.0,10.7,7,white
9.0,0.26,162.0,10.6,6,white
6.5,0.23,110.0,9.2,6,white
5.9,0.28,142.0,9.5,6,white
5.9,0.28,142.0,9.5,6,white
6.2,0.27,111.0,10.0,5,white
9.0,0.29,177.0,10.6,5,white
9.0,0.26,162.0,10.6,6,white
8.9,0.27,166.0,10.6,5,white
6.5,0.23,110.0,9.2,6,white
6.9,0.32,117.0,11.0,6,white
7.2,0.22,159.0,11.2,6,white
6.7,0.5,175.0,9.6,5,white
6.2,0.33,128.0,9.4,5,white
6.3,0.26,209.0,9.5,6,white
7.5,0.2,188.0,9.3,5,white
6.2,0.33,128.0,9.4,5,white
6.3,0.26,209.0,9.5,6,white
6.6,0.36,110.0,9.4,5,white
6.3,0.13,146.0,11.2,7,white
6.4,0.15,150.0,11.2,7,white
6.3,0.13,146.0,11.2,7,white
7.6,0.23,170.0,8.8,5,white
6.4,0.15,150.0,11.2,7,white
6.3,0.13,146.0,11.2,7,white
5.7,0.255,137.0,9.4,5,white
6.9,0.32,103.0,11.1,6,white
6.9,0.28,131.0,9.6,5,white
6.9,0.32,103.0,11.1,6,white
5.7,0.255,137.0,9.4,5,white
6.6,0.41,160.0,10.6,6,white
7.3,0.37,240.0,8.9,5,white
6.9,0.21,80.0,12.3,7,white
6.6,0.24,132.0,11.4,5,white
6.8,0.28,207.0,9.6,6,white
6.6,0.24,135.0,10.3,6,white
6.6,0.24,132.0,11.4,5,white
7.0,0.16,80.0,12.1,6,white
7.0,0.14,56.0,9.9,5,white
6.3,0.34,185.0,9.7,5,white
6.8,0.26,154.0,10.5,5,white
6.7,0.17,182.0,8.9,6,white
6.5,0.27,227.0,9.4,5,white
6.7,0.25,206.0,9.6,5,white
5.8,0.3,104.0,12.6,7,white
6.4,0.28,106.0,9.2,6,white
7.7,0.3,174.0,10.4,5,white
6.8,0.18,171.0,9.0,7,white
6.8,0.18,171.0,9.0,7,white
6.8,0.18,171.0,9.0,7,white
6.8,0.18,171.0,9.0,7,white
